Id,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtUnfSF,TotalBsmtSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,Expensive_Neighborhood,HomeQuality,YearsSinceLastRemodel,House_SF,Total_Baths
130,8973,5,7,1958,1991,85.0,413,1008,0,1053,3,1,6,0,1998.0,2,750,0,80,0,180,0,0,0,7,2006,11.918397239722838,0,0,0,1,1,0,0,0,0.0,12,15,1648,2.6
131,14200,7,6,1966,1966,309.0,479,924,0,2157,4,1,8,2,1966.0,2,487,105,66,0,0,0,0,0,5,2006,12.328294703023396,0,0,0,1,0,0,1,0,0.0,13,40,2602,2.8
132,12224,6,5,2000,2000,40.0,297,992,0,2054,3,1,7,1,2000.0,2,390,24,48,0,0,0,0,0,7,2009,12.404927602627597,0,0,1,0,0,0,1,0,0.0,11,9,2749,3.8
133,7388,5,6,1959,2002,0.0,658,1063,0,1327,3,1,7,0,1974.0,2,624,0,0,0,0,0,0,0,7,2007,11.923384748066601,0,0,0,1,0,0,1,0,0.0,11,5,1732,2.0
134,6853,8,5,2001,2002,136.0,262,1267,0,1296,2,1,6,0,2001.0,2,471,192,25,0,0,0,0,0,6,2009,12.301387370778713,0,0,1,0,0,0,1,0,0.0,13,7,2301,3.0
135,10335,5,6,1968,1993,0.0,891,1461,0,1721,3,1,7,1,1968.0,2,440,0,96,180,0,0,0,0,7,2006,12.100717685412471,0,0,0,1,0,0,0,1,0.0,11,13,2291,2.8
136,10400,7,6,1970,1970,288.0,1304,1304,0,1682,3,1,7,1,1970.0,2,530,98,0,0,0,0,0,0,5,2008,12.066816325306588,0,0,0,1,0,0,0,1,0.0,13,38,1682,2.0
137,10355,5,5,1967,1967,196.0,519,1214,0,1214,3,1,5,1,1967.0,1,318,0,111,0,0,0,0,0,7,2007,11.870606902224587,0,0,0,1,0,0,0,1,0.0,10,40,1909,2.0
138,11070,7,5,1988,1989,70.0,1907,1907,0,1959,5,2,9,0,1989.0,3,766,0,0,0,0,0,0,0,7,2006,12.049424683420915,0,0,0,1,0,0,0,1,0.0,12,17,1959,3.0
139,9066,8,5,1999,2000,320.0,336,1004,0,1852,3,1,7,2,1999.0,3,660,224,106,0,0,0,0,0,12,2008,12.345838935721968,0,0,1,0,0,0,1,0,0.0,13,8,2520,2.8
140,15426,6,5,1997,1997,0.0,107,928,0,1764,3,1,7,0,1997.0,2,470,276,99,0,0,0,0,0,8,2009,12.352339472153524,0,0,0,1,0,0,1,0,0.0,11,12,2585,3.8
141,10500,4,5,1971,1971,0.0,432,864,0,864,3,1,5,1,1980.0,0,0,0,0,0,0,0,0,0,4,2010,11.652696102959753,0,0,0,1,0,0,0,1,0.0,9,39,1296,1.0
142,11645,7,5,2005,2005,0.0,434,1734,0,1734,3,1,7,0,2005.0,2,660,160,24,0,0,0,0,0,1,2006,12.468440756144114,0,0,1,0,0,0,1,0,0.0,12,1,3034,3.0
143,8520,5,4,1952,1952,0.0,403,910,0,1385,4,1,6,0,2000.0,2,720,0,0,0,0,0,0,0,6,2010,12.019749091416921,0,0,0,1,0,0,0,1,0.0,9,58,1892,2.0
144,10335,7,5,1999,1999,183.0,811,1490,0,1501,3,1,6,0,1999.0,2,577,144,29,0,0,0,0,0,6,2009,12.225880174775122,0,0,1,0,0,0,1,0,0.0,12,10,2180,3.0
145,9100,5,5,1963,1963,336.0,396,1728,0,1728,6,2,10,0,1963.0,2,504,0,0,0,0,0,0,0,11,2006,11.736077016252437,0,0,0,1,0,0,0,1,0.0,10,43,3060,3.0
146,2522,6,5,2004,2006,50.0,970,970,0,1709,3,1,7,0,2004.0,2,380,0,40,0,0,0,0,0,4,2006,11.775297421715827,0,0,1,0,0,0,1,0,0.0,11,0,1709,2.0
147,6120,5,7,1931,1993,0.0,506,715,0,875,2,1,5,0,1931.0,1,180,48,0,0,0,0,0,0,11,2009,11.561725152903833,0,0,0,1,0,0,0,1,0.0,12,16,1084,2.0
148,9505,7,5,2001,2001,180.0,884,884,0,2035,3,1,8,1,2001.0,2,434,144,48,0,0,0,0,0,5,2010,12.312686874960354,0,0,1,0,0,0,1,0,0.0,12,9,2035,2.8
149,7500,7,5,2004,2005,120.0,400,1080,0,1080,3,1,6,0,1980.0,0,0,0,0,0,0,0,0,0,4,2008,11.856522261533737,0,0,0,1,0,0,1,0,0.0,12,3,1760,2.0
150,6240,5,4,1936,1950,0.0,896,896,0,1344,3,1,7,0,1936.0,1,240,200,114,0,0,0,0,0,4,2006,11.652696102959753,0,0,0,1,0,0,0,1,0.0,9,56,1344,1.0
151,10356,5,6,1975,1975,0.0,253,969,0,969,3,1,5,0,1975.0,2,440,0,0,0,0,0,0,0,1,2007,11.711784520403112,0,0,0,1,0,0,0,1,0.0,11,32,1685,1.8
152,13891,8,5,2007,2008,436.0,310,1710,0,1710,2,1,6,1,2007.0,3,866,0,102,0,0,0,0,0,1,2008,12.827731880206521,0,0,1,0,0,0,1,0,1.0,13,0,3110,3.0
153,14803,6,5,1971,1971,252.0,409,825,0,1993,4,1,8,1,1971.0,2,495,0,66,0,0,0,0,0,6,2006,12.154784614286667,0,0,0,1,0,0,0,1,0.0,11,35,2409,2.8
154,13500,6,7,1960,1975,0.0,93,1602,0,1252,1,1,4,1,1960.0,2,564,409,0,0,0,0,0,0,3,2008,12.367345048436391,0,0,0,1,0,0,0,1,0.0,13,33,2761,2.0
155,11340,6,5,1923,1950,0.0,1200,1200,0,1200,4,1,7,0,1923.0,1,312,0,0,228,0,0,0,0,3,2006,11.736077016252437,0,0,0,1,0,0,0,1,0.0,11,56,1200,1.0
156,9600,6,5,1924,1950,0.0,572,572,0,1096,2,1,5,0,1980.0,0,0,0,8,128,0,0,0,0,4,2008,11.277215789596893,0,0,0,1,0,0,0,1,0.0,11,58,1096,1.0
157,7200,5,7,1950,1950,0.0,0,0,0,1040,2,1,5,0,1950.0,2,625,0,0,0,0,0,0,0,6,2006,11.603688960617083,0,0,0,1,0,0,0,1,0.0,12,56,1040,1.0
158,12003,8,5,2009,2010,84.0,774,774,0,1968,4,1,8,1,2009.0,3,680,0,75,0,0,0,0,0,5,2010,12.504327379899443,0,0,1,0,1,0,0,0,0.0,13,0,1968,2.8
159,12552,7,5,2004,2005,0.0,769,991,0,1947,3,1,8,1,2004.0,2,678,0,136,0,0,0,0,0,5,2010,12.448630513463613,0,0,1,0,0,0,1,0,1.0,12,5,2169,2.8
160,19378,7,5,2005,2006,456.0,1335,1392,0,2462,4,1,9,1,2006.0,2,576,239,132,0,168,0,0,0,3,2006,12.676079399771027,0,0,1,0,0,0,1,0,0.0,12,0,2519,3.8
161,11120,6,6,1984,1984,0.0,572,1232,0,1232,3,1,6,0,1984.0,2,516,0,0,0,0,0,0,0,6,2008,11.998439434579149,0,0,0,1,0,0,0,1,0.0,12,24,1892,2.0
162,13688,9,5,2003,2004,664.0,556,1572,0,2668,3,1,10,2,2003.0,3,726,400,0,0,0,0,0,0,3,2008,12.929993908996359,0,0,1,0,1,0,0,0,1.0,14,4,3684,3.8
163,12182,7,5,2005,2005,226.0,340,1541,0,1541,3,1,7,1,2005.0,2,532,0,70,0,0,0,0,0,5,2010,12.301387370778713,0,0,1,0,0,0,1,0,1.0,12,5,2742,2.0
164,5500,4,6,1956,1956,0.0,882,882,0,882,1,1,4,0,1980.0,0,0,0,0,0,0,0,0,0,4,2007,11.544433821905134,0,0,0,1,0,0,0,1,0.0,10,51,882,1.0
165,5400,6,7,1926,2004,0.0,779,1149,0,1616,3,1,5,0,1926.0,1,216,0,0,183,0,0,0,0,10,2007,11.931642378754141,0,0,0,1,0,0,1,0,0.0,13,3,1986,2.0
166,10106,5,7,1940,1999,0.0,112,644,0,1355,4,2,6,0,1980.0,0,0,140,0,0,0,0,0,0,9,2008,11.755879486687116,0,0,0,1,0,0,0,1,0.0,12,9,1887,3.0
167,10708,5,5,1955,1993,0.0,470,1617,0,1867,2,1,7,3,1955.0,1,303,476,0,0,0,142,0,0,11,2009,12.154784614286667,0,0,1,0,0,0,0,1,0.0,10,16,3014,2.0
168,10562,8,5,2007,2007,300.0,294,1582,0,2161,3,1,8,1,2007.0,3,789,178,120,0,0,0,0,0,11,2007,12.693501691489768,0,0,1,0,1,0,0,0,1.0,13,0,3449,2.8
169,8244,7,5,2004,2004,0.0,840,840,0,1720,3,1,7,1,2004.0,2,440,100,48,0,0,0,0,0,5,2007,12.119975396053194,0,0,1,0,0,0,1,0,0.0,12,3,1720,2.8
170,16669,8,6,1981,1981,653.0,1686,1686,0,1707,2,1,6,1,1981.0,2,511,574,64,0,0,0,0,0,1,2006,12.337105293891872,0,0,1,0,0,0,0,1,0.0,14,25,1707,2.8
171,12358,5,6,1941,1950,0.0,360,720,528,1382,2,1,7,0,1991.0,2,660,237,0,0,0,0,0,0,5,2007,11.763691965388299,0,0,0,1,0,0,0,1,0.0,11,57,1214,1.8
172,31770,6,5,1960,1960,112.0,441,1080,0,1656,3,1,7,2,1960.0,2,528,210,62,0,0,0,0,0,5,2010,12.278397958261774,0,0,0,1,0,0,0,1,0.0,11,50,2295,2.0
173,5306,7,7,1987,1987,0.0,354,1064,0,1767,2,1,5,1,1987.0,2,504,441,35,0,0,0,0,0,6,2006,12.384223015005313,0,0,1,0,0,0,1,0,1.0,14,19,2477,3.0
174,10197,6,5,1961,1961,491.0,700,1362,0,1362,3,1,6,1,1961.0,2,504,0,20,0,0,0,0,0,6,2008,12.001511614739405,0,0,0,1,0,0,0,1,0.0,11,47,2024,2.8
175,12416,6,5,1986,1986,132.0,0,1606,0,1651,3,1,7,1,1986.0,2,616,192,0,0,0,0,0,0,11,2008,12.122696471358964,0,0,0,1,0,0,0,1,0.0,11,22,3257,3.0
176,12615,6,7,1950,2001,0.0,725,1202,0,2158,4,1,7,1,1950.0,2,576,0,29,39,0,0,0,0,6,2007,12.400820837540556,0,0,0,1,0,0,1,0,0.0,13,6,2635,3.0
177,10029,6,5,1988,1989,268.0,320,1151,0,2060,4,1,8,1,1988.0,2,521,0,228,0,0,192,0,0,9,2007,12.259618151783465,0,0,1,0,0,0,0,1,0.0,11,18,2891,3.5999999999999996
178,13650,5,5,1958,1958,0.0,554,1052,0,1920,4,1,8,1,1958.0,2,451,0,0,0,0,0,0,0,7,2006,12.058158312538197,0,0,1,0,0,0,1,0,0.0,10,48,2418,3.0
179,17423,9,5,2008,2009,748.0,312,2216,0,2234,1,1,9,1,2009.0,3,1166,0,60,0,0,0,0,0,7,2009,13.126032637428713,1,0,0,0,1,0,0,0,1.0,14,0,4138,3.0
180,8520,5,6,1923,2006,0.0,968,968,0,968,2,1,5,0,1935.0,2,480,0,0,184,0,0,0,0,7,2007,11.51293546492023,0,0,1,0,0,0,0,1,0.0,11,1,968,1.0
181,2117,6,5,2000,2000,456.0,320,756,0,1525,3,1,5,1,2000.0,2,440,0,0,0,0,0,0,0,6,2007,12.083910661257521,0,0,1,0,0,0,1,0,1.0,11,7,1961,2.8
182,7588,7,6,1920,1950,0.0,441,793,0,1802,4,1,9,1,1920.0,1,216,0,0,40,0,0,0,0,7,2006,12.206577518060588,0,0,0,1,0,0,0,1,1.0,13,56,2154,1.8
183,9060,5,6,1957,2006,98.0,0,0,0,1340,3,1,7,1,1957.0,1,252,116,0,0,180,0,0,0,6,2007,11.695255355062795,0,0,0,1,0,0,0,1,0.0,11,1,1340,1.0
184,11426,7,5,2003,2003,0.0,1362,1362,0,2082,3,1,6,0,2003.0,2,484,280,238,0,0,0,0,0,6,2008,12.206077645517674,0,0,0,1,0,0,1,0,0.0,12,5,2082,2.8
185,7438,5,8,1908,1991,0.0,504,504,0,1252,3,1,5,0,1986.0,2,576,104,0,0,0,0,0,0,6,2006,11.751950239425476,0,0,0,1,0,0,0,1,0.0,13,15,1252,1.0
186,22950,10,9,1892,1993,0.0,1107,1107,572,3608,4,1,12,2,1993.0,3,840,0,260,0,0,410,0,0,6,2006,13.07107218827772,0,0,1,0,1,0,0,0,0.0,19,13,3036,2.8
187,9947,7,5,1990,1991,0.0,577,1188,0,1217,3,1,6,0,1990.0,2,497,168,27,0,0,0,0,0,6,2009,12.06105265381003,0,0,0,1,0,0,1,0,0.0,12,18,1828,3.0
188,10410,5,7,1916,1987,0.0,660,660,144,1656,3,1,8,0,1916.0,1,180,0,0,0,140,0,0,0,8,2009,11.813037464800539,0,0,0,1,0,0,0,1,0.0,12,22,1512,2.8
189,7018,5,5,1979,1979,275.0,0,1086,0,1224,2,2,6,2,1979.0,2,528,120,0,0,0,0,0,0,6,2009,11.940399914116648,0,0,0,1,0,0,0,1,0.0,10,30,2310,3.6
190,4923,8,5,2001,2002,0.0,440,1593,0,1593,0,1,5,1,2001.0,2,682,0,120,0,0,224,0,0,8,2008,12.563750586299374,0,0,1,0,1,0,0,0,1.0,13,6,2746,2.8
191,10570,8,8,1932,1994,0.0,556,853,0,2727,3,1,10,2,1932.0,2,440,0,74,0,0,0,0,0,12,2007,12.660331092405906,0,0,1,0,0,0,1,0,1.0,16,13,3024,2.8
192,7472,7,9,1972,2004,138.0,99,725,0,1479,4,1,7,0,1972.0,2,484,0,32,0,0,0,0,0,6,2007,12.122696471358964,0,0,0,1,0,0,1,0,0.0,16,3,2105,2.8
193,9017,7,5,1999,1999,0.0,871,1431,0,1431,3,1,6,0,1999.0,2,666,0,35,0,0,0,0,0,9,2009,12.165255859329688,0,0,1,0,0,0,1,0,0.0,12,10,1991,3.0
194,2522,7,5,2004,2004,50.0,970,970,0,1709,3,1,7,0,2004.0,2,380,0,40,0,0,0,0,0,5,2006,11.775297421715827,0,0,1,0,0,0,1,0,0.0,12,2,1709,2.0
195,7180,5,7,1972,1972,0.0,474,864,0,864,3,1,5,0,1989.0,1,352,0,0,0,0,0,0,0,5,2008,11.751950239425476,0,0,0,1,0,0,0,1,0.0,12,36,1254,1.0
196,2280,6,6,1976,1976,0.0,289,855,0,1456,3,1,7,1,1976.0,2,440,87,0,0,0,0,0,0,7,2009,11.908346971208951,0,0,0,1,0,0,0,1,0.0,12,33,2022,2.8
197,9416,7,5,2007,2007,205.0,600,1726,0,1726,3,1,8,1,2007.0,3,786,171,138,0,0,266,0,0,9,2007,12.650351332641707,1,0,0,0,1,0,0,0,1.0,12,0,2852,3.0
198,25419,8,4,1918,1990,0.0,140,1360,392,3112,4,1,8,1,1918.0,2,795,0,16,552,0,0,512,0,3,2006,12.367345048436391,0,0,1,0,0,0,1,0,0.0,12,16,3940,3.8
199,5520,6,6,1912,1950,0.0,755,755,371,2229,5,1,8,0,1980.0,0,0,0,198,30,0,0,0,0,7,2009,11.552155793461898,0,0,0,1,0,0,0,1,0.0,12,59,1858,1.0
200,9591,8,5,2004,2005,262.0,625,1713,0,1713,3,1,7,1,2004.0,3,856,0,26,0,0,170,0,0,1,2009,12.524166311833152,0,0,1,0,1,0,0,0,1.0,13,4,2801,3.0
201,8546,4,5,2003,2004,0.0,1121,1121,0,1121,2,1,5,0,2003.0,2,440,132,64,0,0,0,0,0,3,2010,11.849404844423074,0,0,0,1,0,0,0,1,0.0,9,6,1121,2.0
202,10125,6,6,1977,1977,0.0,276,1196,0,1279,3,1,6,2,1980.0,2,473,238,83,0,0,0,0,0,2,2008,12.052344376474922,0,0,0,1,0,0,0,1,0.0,12,31,2199,2.8
203,7000,6,6,1924,1950,0.0,0,617,0,1310,2,1,6,0,1924.0,1,398,0,0,126,0,0,0,0,5,2006,11.626263078808801,0,0,0,1,0,0,0,1,0.0,12,56,1927,2.0
204,4438,6,5,2004,2004,205.0,186,848,0,848,1,1,3,1,2004.0,2,420,149,0,0,0,0,0,0,1,2008,11.91170829631447,0,0,1,0,0,0,1,0,0.0,11,4,1510,2.0
205,3500,5,7,1947,1950,0.0,408,720,0,1284,2,1,5,0,1948.0,1,240,0,35,0,0,0,0,0,4,2009,11.608244735642321,0,0,0,1,0,0,0,1,0.0,12,59,1596,1.8
206,11851,7,5,1990,1990,0.0,1424,1424,0,1442,3,1,5,0,1990.0,2,500,0,34,0,508,0,0,0,5,2009,12.103491596905931,0,0,0,1,0,0,0,1,0.0,12,19,1442,2.0
207,13673,5,5,1962,1962,0.0,1140,1140,0,1696,3,1,8,1,1962.0,1,349,0,30,0,0,0,0,0,3,2007,11.87688084212164,0,0,0,1,0,0,0,1,0.0,10,45,1696,1.8
208,12493,4,5,1960,1960,0.0,375,1100,0,1100,3,1,6,1,1960.0,1,312,355,0,0,0,0,0,0,4,2008,11.856522261533737,0,0,0,1,0,0,0,1,0.0,9,48,1825,2.0
209,14364,7,5,1988,1989,128.0,92,1157,0,2062,3,1,7,1,1988.0,2,454,60,55,0,0,154,0,0,4,2007,12.531776395271262,0,0,1,0,0,0,0,1,0.0,12,18,3127,3.8
210,8250,6,7,1964,1964,260.0,305,1092,0,1092,3,1,6,0,1964.0,2,504,0,0,0,0,0,0,0,7,2008,11.884495917930655,0,0,0,1,0,0,0,1,0.0,13,44,1879,2.0
211,5604,5,6,1925,1950,0.0,396,864,0,864,2,1,5,0,1980.0,0,0,0,0,96,0,0,0,0,4,2008,11.49273296168228,0,0,0,1,0,0,0,1,0.0,11,58,1332,2.0
212,10420,6,5,2009,2009,0.0,1176,1212,0,1212,3,1,6,0,2009.0,2,460,100,22,0,0,0,0,0,3,2010,12.133507329024972,0,0,0,1,0,0,1,0,0.0,11,1,1248,2.0
213,8640,7,5,2009,2009,0.0,78,900,0,1852,3,1,7,1,2009.0,2,644,168,108,0,0,0,0,0,7,2009,12.439875187430008,0,0,0,1,0,0,1,0,1.0,12,0,2674,3.8
214,13568,5,5,1995,1995,0.0,274,990,0,990,3,1,5,0,1996.0,2,576,224,0,0,0,0,0,0,7,2006,11.957617696467539,0,0,0,1,0,0,0,1,0.0,10,11,1706,1.8
215,10900,6,7,1977,1977,153.0,311,689,0,1392,3,1,6,0,1977.0,1,299,0,36,0,0,0,0,450,3,2010,11.993813394724253,0,0,0,1,0,0,0,1,0.0,13,33,1770,1.8
216,10011,5,6,1957,1996,64.0,710,1070,0,1236,2,1,6,1,1957.0,1,447,0,0,0,0,0,0,0,5,2006,11.808955099378537,0,0,0,1,0,0,1,0,0.0,11,10,1596,1.8
217,8450,7,5,2004,2004,266.0,490,1436,0,1436,3,1,8,0,2004.0,2,484,139,98,0,0,0,0,0,4,2008,12.25486757159303,0,0,1,0,0,0,1,0,0.0,12,4,2382,3.0
218,9906,4,4,1925,1950,0.0,686,686,0,1328,3,1,8,0,1940.0,1,210,0,172,60,0,0,0,0,9,2006,11.580593459194764,0,0,0,1,0,0,0,1,0.0,8,56,1328,1.0
219,15660,7,9,1939,2006,312.0,457,798,0,1954,3,1,8,2,1939.0,2,431,0,119,150,0,0,0,0,5,2008,12.649157827477366,0,0,1,0,0,0,1,0,1.0,16,2,2295,2.6
220,3010,7,5,2005,2006,16.0,1232,1248,0,1248,2,1,5,0,2005.0,2,438,108,0,0,0,0,0,0,3,2006,12.027191164883384,0,0,1,0,0,0,1,0,0.0,12,0,1264,2.0
221,8990,7,5,2006,2006,0.0,1498,1498,0,1498,2,1,5,0,2006.0,2,675,351,33,0,0,0,0,0,4,2006,12.230282214644559,0,0,1,0,0,0,1,0,0.0,12,0,1498,2.0
222,8068,6,5,2002,2002,0.0,1010,1010,0,2267,4,1,8,1,2002.0,2,390,120,46,0,0,0,0,0,12,2009,12.206077645517674,0,0,1,0,0,0,1,0,0.0,11,7,2267,2.8
223,11475,6,6,1975,1975,0.0,163,713,0,1552,3,1,6,1,1975.0,2,434,209,208,0,0,0,0,0,2,2006,12.100161978566867,0,0,0,1,0,0,0,1,0.0,12,31,2102,3.8
224,10500,4,6,1971,1971,0.0,160,864,0,864,2,1,4,0,1989.0,2,576,216,0,0,0,0,0,0,3,2009,11.48247656671073,0,0,0,1,0,0,0,1,0.0,10,38,1568,1.0
225,13472,10,5,2003,2003,922.0,2336,2392,0,2392,3,1,8,1,2003.0,3,968,248,105,0,0,0,0,0,6,2009,12.864242696187505,1,0,0,0,1,0,0,0,1.0,15,6,2448,2.0
226,1680,5,5,1971,1971,142.0,630,630,0,1302,3,1,6,0,1991.0,1,280,0,0,0,0,0,0,0,5,2009,11.626263078808801,0,0,0,1,0,0,0,1,0.0,10,38,1302,2.8
227,9950,7,5,1995,1995,290.0,638,1203,0,2520,4,1,9,1,1995.0,3,721,224,114,0,0,0,0,0,6,2007,12.577639650232573,0,0,1,0,0,0,1,0,1.0,12,12,3085,2.8
228,1869,6,6,1970,1970,127.0,162,483,0,987,2,1,5,0,1987.0,1,280,0,0,0,0,0,0,0,9,2008,11.571203807011969,0,0,0,1,0,0,0,1,0.0,12,38,1308,1.8
229,8521,5,5,1967,1967,0.0,70,912,0,912,3,1,5,1,1974.0,1,336,0,0,0,0,0,0,0,5,2010,11.736077016252437,0,0,0,1,0,0,0,1,0.0,10,43,1754,1.0
230,3182,7,5,2005,2006,16.0,1357,1373,0,1555,2,1,7,1,2005.0,2,430,143,20,0,0,0,0,0,5,2009,12.167856627501678,0,0,1,0,0,0,1,0,0.0,12,3,1571,2.0
231,8760,6,6,1959,1959,220.0,1194,1194,0,1194,3,1,6,0,1959.0,1,312,0,0,120,0,0,0,0,4,2010,11.904974309480181,0,0,0,1,0,0,0,1,0.0,12,51,1194,2.0
232,15138,8,5,1995,1996,506.0,773,1462,0,2794,4,1,9,1,1995.0,3,810,0,146,202,0,0,0,0,7,2009,12.90669432231532,0,0,1,0,1,0,0,0,1.0,13,13,3483,3.8
233,1680,6,5,1972,1972,297.0,483,483,0,987,2,1,5,1,1972.0,1,288,0,0,0,0,0,0,0,6,2006,11.456365695436427,0,0,0,1,0,0,0,1,0.0,11,34,987,1.8
234,10650,5,6,1976,1976,0.0,0,894,0,894,3,1,5,0,1976.0,1,308,365,0,0,0,0,0,0,2,2010,11.761354623750297,0,0,0,1,0,0,0,1,0.0,11,34,1788,2.0
235,7851,6,5,2002,2002,0.0,235,860,0,1960,4,1,8,2,2002.0,2,440,288,48,0,0,0,0,0,5,2010,12.285350445351659,0,0,1,0,0,0,1,0,0.0,11,8,2585,3.8
236,1680,6,3,1971,1971,604.0,125,483,0,987,2,1,5,0,1971.0,1,264,0,0,0,0,0,0,0,8,2008,11.402005077384885,0,0,0,1,0,0,0,1,0.0,9,37,1345,1.8
237,8773,7,5,2004,2004,98.0,1390,1414,0,1414,3,1,6,0,2004.0,2,494,132,105,0,0,0,0,0,5,2010,12.130815551850676,0,0,1,0,0,0,1,0,0.0,12,6,1438,2.0
238,9453,7,7,1993,2003,0.0,594,996,0,1744,3,1,7,0,1993.0,2,457,370,70,0,238,0,0,0,2,2010,12.178192583415596,0,0,1,0,0,0,1,0,0.0,14,7,2146,2.8
239,12030,8,5,2007,2007,254.0,1694,1694,0,1694,3,1,7,0,2007.0,3,818,168,228,0,0,0,0,0,12,2007,12.669809806411457,1,0,0,0,0,0,1,0,1.0,13,0,1694,2.0
240,8741,6,4,1945,1950,0.0,641,735,0,1487,3,1,7,1,1949.0,1,220,0,140,0,0,0,0,0,4,2010,11.635151947212842,0,0,0,1,0,0,0,1,0.0,10,60,1581,1.8
241,9000,8,5,2008,2008,36.0,488,1566,0,1566,3,1,7,0,2008.0,2,750,144,168,0,0,0,0,0,4,2010,12.47801017053037,0,0,1,0,0,0,1,0,1.0,13,2,2644,3.0
242,3880,5,9,1945,1997,0.0,357,686,0,866,2,1,4,0,1980.0,0,0,58,42,0,0,0,0,0,8,2007,11.612779849672751,0,0,0,1,0,0,1,0,0.0,14,10,1195,1.0
243,5000,5,4,1900,1950,0.0,540,540,0,1440,3,1,6,0,1940.0,1,352,0,0,77,0,0,0,0,4,2006,11.277215789596893,0,0,0,1,0,0,0,1,0.0,9,56,1440,1.0
244,10762,6,6,1980,1980,0.0,626,626,0,1217,3,1,6,1,1980.0,1,288,0,28,0,0,0,0,0,4,2009,11.695255355062795,0,0,0,1,0,0,0,1,0.0,12,29,1217,1.8
245,8880,7,5,1994,2002,0.0,253,948,0,2110,3,1,8,2,1994.0,2,463,0,130,0,0,0,0,0,5,2010,12.230770136157428,0,0,1,0,0,0,1,0,0.0,12,8,2805,3.8
246,10400,7,5,1988,1988,102.0,916,1845,0,1872,3,1,6,1,1988.0,2,604,197,39,0,0,0,0,0,6,2006,12.394628892852941,0,0,0,1,0,0,0,1,0.0,12,18,2801,2.8
247,9142,6,8,1910,1950,0.0,1020,1020,0,1928,4,2,9,0,1910.0,1,440,0,60,112,0,0,0,0,4,2006,11.827743504053695,0,0,0,1,0,1,0,0,0.0,14,56,1928,2.0
248,11310,6,5,1954,1954,0.0,1367,1367,0,1375,2,1,5,1,1954.0,2,451,0,30,0,0,0,0,0,6,2006,11.849404844423074,0,0,0,1,0,0,0,1,0.0,11,52,1375,1.0
249,11317,7,5,2003,2003,101.0,840,840,0,1668,3,1,8,0,2003.0,2,500,144,68,0,0,0,0,0,9,2007,12.100717685412471,0,0,1,0,0,0,1,0,0.0,12,4,1668,2.8
250,159000,6,7,1958,2006,472.0,747,1444,0,2144,4,1,7,2,1958.0,2,389,0,98,0,0,0,0,500,6,2007,12.531776395271262,0,0,1,0,0,0,1,0,0.0,13,1,2841,2.8
251,5350,3,2,1940,1966,0.0,728,728,0,1306,3,1,6,0,1980.0,0,0,263,0,0,0,0,0,450,5,2010,11.245059091624615,0,0,0,1,0,1,0,0,0.0,5,44,1306,1.0
252,4750,8,5,2006,2007,481.0,0,1573,0,1625,2,1,5,1,2006.0,2,538,123,0,0,0,153,0,0,12,2007,12.367345048436391,0,0,1,0,0,0,1,0,1.0,13,0,3198,3.8
253,8366,6,5,2004,2004,0.0,798,798,0,1640,3,1,6,0,2004.0,2,520,138,45,0,0,0,0,0,12,2008,12.06105265381003,0,0,1,0,0,0,1,0,0.0,11,4,1640,2.8
254,9350,6,7,1964,1991,108.0,452,1302,0,1302,3,1,7,0,1964.0,1,309,333,0,0,0,0,0,0,10,2007,11.970356641102999,0,0,0,1,0,0,1,0,0.0,13,16,2152,2.8
255,8400,5,6,1957,1957,0.0,392,1314,0,1314,3,1,5,0,1957.0,1,294,250,0,0,0,0,0,0,6,2010,11.884495917930655,0,0,0,1,0,0,0,1,0.0,11,53,2236,2.0
256,8738,7,5,1999,1999,302.0,975,975,0,2291,4,1,8,1,1999.0,2,429,192,0,0,0,0,0,0,2,2006,12.345838935721968,0,0,1,0,0,0,1,0,0.0,12,7,2291,2.8
257,8791,6,5,2003,2003,0.0,361,864,0,1728,3,1,7,0,2003.0,2,673,216,56,0,0,0,0,0,5,2008,12.242891437918386,0,0,1,0,0,0,1,0,1.0,11,5,2231,2.8
258,8814,7,5,2006,2006,180.0,270,1604,0,1604,3,1,8,1,2006.0,2,660,123,110,0,0,0,0,0,3,2009,12.301387370778713,0,0,1,0,0,0,1,0,0.0,12,3,2938,3.8
259,12435,7,5,2001,2001,172.0,602,963,0,1792,3,1,7,1,2001.0,2,564,0,96,0,245,0,0,0,5,2008,12.352339472153524,0,0,1,0,0,0,1,0,0.0,12,7,2153,2.8
260,12702,5,5,1956,1956,0.0,0,0,0,882,2,1,4,0,1956.0,1,308,0,45,0,0,0,0,0,12,2008,11.48247656671073,0,0,0,1,0,0,0,1,0.0,10,52,882,1.0
